je  0.0102335964298
 je 0.00635400680582
 pr 0.00619448806448
 po 0.00561928225012
na  0.00535513798137
 na 0.00535232294475
 i  0.00492490655251
 u  0.00487611258457
ije 0.00466404649314
ti  0.00386786030475
da  0.00372147840093
 za 0.0035811957431
 ko 0.00327764096179
 da 0.00309794779139
ja  0.00309419440924
ma  0.0030768350168
ne  0.0030754274985
a s 0.00301490421134
om  0.00292810724914
 su 0.00273340055015
 se 0.00269633590143
i s 0.00267897650899
e p 0.0026025013477
a p 0.00259734044724
ih  0.00258842616464
sta 0.00257153594497
koj 0.00255323820699
se  0.00252837205025
no  0.00251523521273
li  0.0025081976212
ost 0.0024992833386
 ne 0.00249552995645
e s 0.00240216457549
nje 0.00240075705718
 do 0.00238152097366
ju  0.00237213751829
ka  0.00236134654461
a n 0.00235196308924
pre 0.00234820970709
a i 0.00233413452403
anj 0.00230551498514
ko  0.00228862476547
 od 0.00222950899662
jed 0.00218916013852
to  0.00217789999207
 iz 0.00216663984562
i p 0.00215303383533
 ka 0.00210611655847
 bi 0.00209954813971
ƒáe 0.00209204137541
im  0.00207702784681
ima 0.0020742128102
ni  0.00205685341776
og  0.00205310003561
e n 0.00201603538689
iti 0.00200289854936
su  0.0019724023194
pro 0.00196817976448
e i 0.0019559812725
≈°t 0.00195222789035
iƒá 0.00194331360775
o j 0.00189545798534
za  0.00189170460319
va  0.00186120837323
la  0.00185792416385
e u 0.00183962642587
ji  0.00183728056203
a j 0.00183165048881
ao  0.00182695876112
ako 0.00181851365129
ran 0.00180021591331
ke  0.00179833922223
pri 0.00179177080347
i n 0.00178801742132
a u 0.00175376780921
sti 0.00174110014446
a k 0.00174016179892
ati 0.00173734676231
ovi 0.00173265503462
cij 0.00173124751632
ƒçi 0.00173077834355
e d 0.00171529564218
aƒç 0.00170215880466
e o 0.00168339189391
iƒç 0.00165946408271
red 0.00165711821887
vat 0.00165289566395
io  0.00163928965366
 sv 0.00162943702552
ƒçe 0.00161442349692
 ra 0.00159096485849
o s 0.00158674230357
u p 0.00157829719374
 sa 0.00157501298436
rij 0.00156562952898
ali 0.00155859193745
ra  0.00155577690084
u s 0.00154264006332
a o 0.00152997239857
sko 0.00152762653472
i d 0.00152574984365
 st 0.00152293480704
ija 0.00149572278645
nik 0.00149525361369
oj  0.00149478444092
i i 0.00149337692261
edn 0.0014755483574
áe  0.00147507918463
ist 0.00147461001187
¬´  0.0014502130279
i≈° 0.00144552130021
ƒá  0.0014441137819
 ¬ª 0.0014441137819
tsk 0.00143754536314
nja 0.00143754536314
ta  0.00143332280822
eƒá 0.00140517244211
o p 0.00139954236888
lje 0.00139297395012
ili 0.00139109725905
nij 0.00138171380367
ova 0.00137655290322
pos 0.00136998448446
a d 0.00136576192954
nos 0.00136200854739
ski 0.00136013185631
oji 0.00134934088264
ani 0.00134042660003
 ni 0.00133385818127
jen 0.00132916645358
ƒçk 0.00132119051652
tra 0.00132072134375
eni 0.00131556044329
ovo 0.00130148526023
 tr 0.00129867022362
i u 0.00129069428655
 mo 0.00128834842271
rva 0.00127005068473
o n 0.00126676647535
te  0.0012465920463
≈æe 0.001239085282
ina 0.00123627024539
 a  0.00122031837126
od  0.00121984919849
 to 0.00121797250741
rav 0.00121046574312
 te 0.00120858905204
a t 0.00120671236097
ƒça 0.0012062431882
ats 0.00120483566989
ve  0.00120389732435
nic 0.0011898221413
ga  0.00118888379576
 ƒç 0.00117668530377
sto 0.001176216131
i o 0.00117340109439
 ≈° 0.00117152440332
ki  0.00116824019394
ora 0.00115744922026
ika 0.00115698004749
a≈° 0.00114665824658
ava 0.00113164471798
e t 0.00112789133583
ira 0.00112273043538
rad 0.00112132291707
e k 0.00111616201662
a z 0.00110771690678
gra 0.00110724773401
odi 0.00109504924203
o≈° 0.00109317255095
lo  0.00109176503265
nov 0.00108660413219
ana 0.00107487481298
an  0.00107487481298
u n 0.0010729981219
nu  0.00106971391252
nog 0.00106314549376
van 0.00106079962992
ici 0.00105892293884
o d 0.001056577075
ku  0.00105423121116
lja 0.00105329286562
 go 0.00104813196516
str 0.00104203271917
kom 0.00104109437363
jel 0.00103968685533
ƒái 0.00103781016425
ada 0.00103687181872
ak  0.00103499512764
gov 0.00103218009103
elj 0.00101904325351
e z 0.0010176357352
dni 0.00101341318028
≈°e 0.00101153648921
ori 0.00100965979813
jer 0.00100684476152
avn 0.000994646269537
oli 0.000990423714619
stv 0.00098995454185
 ob 0.000989485369082
ca  0.000978694395403
vje 0.000978225222634
mo  0.000975410186022
 ƒá 0.000964619212343
vor 0.000963680866806
aci 0.000962742521269
oje 0.000954297411433
nji 0.000952889893127
 re 0.000952420720358
kon 0.00095195154759
i k 0.000950544029284
u i 0.000948667338209
ini 0.000943037264985
o i 0.00094162974668
 os 0.000935999673456
aju 0.000932715464075
ƒáa 0.000927085390851
voj 0.000916294417172
≈æi 0.000914886898867
uƒç 0.000914886898867
tak 0.000911602689486
 dr 0.000908318480105
jet 0.000902688406882
u o 0.000901280888576
din 0.00089987337027
rat 0.000895650815352
est 0.000894712469815
≈æa 0.000891428260434
pra 0.000891428260434
 s  0.000889082396591
nih 0.000886267359979
nim 0.000878291422912
nsk 0.000872661349688
°to 0.000871723004151
oƒç 0.000868907967539
sje 0.000862339548778
i t 0.000862339548778
ci  0.000859993684935
tav 0.00085811699386
a≈æ 0.000856240302785
vo  0.000854832784479
e b 0.000852486920636
bi  0.000846856847412
uƒá 0.000845918501875
god 0.000843572638032
u k 0.000841226774189
raz 0.000838411737577
 mi 0.000836065873733
dno 0.000835596700965
ske 0.000825274900054
mje 0.000821990690674
 no 0.000820113999599
bil 0.000819175654062
eno 0.000817768135756
u u 0.000815891444681
ren 0.000815891444681
lik 0.000812138062532
 is 0.000811668889764
 o  0.000808853853152
 ta 0.000806507989308
a b 0.00080603881654
e≈° 0.000803223779928
jeƒ 0.000802285434391
reb 0.000801816261622
ica 0.000801816261622
e m 0.000801816261622
ena 0.000800877916085
oga 0.000799470397779
avi 0.000796655361167
dje 0.000793840324555
ove 0.000788210251331
tan 0.000786802733025
ema 0.000785395214719
o u 0.000783049350876
u d 0.000776950104884
kog 0.000776950104884
ama 0.000776950104884
 nj 0.000775542586578
rem 0.00077460424104
nom 0.000773665895503
er  0.000773665895503
iva 0.000769443340585
enj 0.000768974167817
ila 0.000763813267361
jem 0.000763344094593
ara 0.000760059885212
u≈æ 0.000756775675832
eds 0.000753022293682
a m 0.000752083948145
ƒçn 0.000742231320004
em  0.000741292974466
m p 0.000740354628929
ast 0.000738947110623
tel 0.00073660124678
ine 0.000735193728474
o o 0.000733317037399
tre 0.000731909519093
lov 0.000730032828019
Hrv 0.000729094482481
st  0.000728625309713
dan 0.000726748618638
sam 0.000725810273101
ala 0.000725810273101
ái  0.000725341100332
vno 0.000723464409258
 Hr 0.000717365163265
jes 0.000716426817728
eƒç 0.000713142608347
i z 0.000709858398967
jav 0.000708920053429
zna 0.000707981707892
me  0.000706105016817
pod 0.000703289980206
 sl 0.000703289980206
≈°a 0.000701413289131
 ve 0.000700005770825
r≈æ 0.000699536598056
viƒ 0.000698598252519
pol 0.000698598252519
naj 0.000697659906982
eli 0.00069484487037
o≈æ 0.000694375697601
kak 0.000693437352064
≈°k 0.00068780727884
ri  0.000687338106072
i j 0.000687338106072
m s 0.000682646378385
vi  0.000675139614087
tiƒ 0.000674201268549
≈°i 0.000673732095781
tu  0.000672324577475
iji 0.000671855404706
kao 0.000662941122102
bit 0.000660595258258
amo 0.000660595258258
odn 0.000658249394415
 vi 0.000655434357803
ent 0.00064980428458
iju 0.000647927593505
ite 0.00064605090243
áa  0.000645581729662
 kr 0.000645112556893
men 0.000641828347513
aln 0.000639951656438
edi 0.000639482483669
tvo 0.00063572910152
ce  0.000635259928751
 ≈æ 0.000634790755983
le  0.000632914064908
 pa 0.000632914064908
nis 0.000631506546602
e v 0.000630568201065
vij 0.000630099028296
raƒ 0.000630099028296
a ƒ 0.000630099028296
ona 0.000629160682759
oda 0.00062540730061
tiv 0.000624468955072
e r 0.000624468955072
nju 0.000622592263998
eta 0.000622123091229
ik  0.000621184745692
oja 0.000619308054617
vni 0.000618838881849
ano 0.000614616326931
am  0.000613677981394
dru 0.000612739635856
ska 0.000612270463088
 im 0.000612270463088
e j 0.000610862944782
a v 0.000610862944782
vlj 0.000609455426476
kih 0.000608986253707
eda 0.000608517080938
eti 0.00060804790817
tar 0.000604763698789
ene 0.000604763698789
ari 0.000602417834946
 li 0.000601948662177
dr≈ 0.000599602798334
o k 0.000597256934491
pot 0.000596318588954
 ‚Ä 0.000596318588954
i m 0.000595380243416
on  0.000591626861267
ter 0.000590219342961
ego 0.000587873479118
a r 0.000586465960812
lij 0.000585058442506
bor 0.000584120096969
ƒëe 0.0005836509242
lji 0.0005836509242
 vr 0.000582712578663
≈°n 0.000580835887588
jsk 0.000579428369282
lju 0.000578020850976
i b 0.000575205814364
adi 0.000574736641596
veƒ 0.000574267468827
obi 0.00057332912329
 Za 0.000570514086678
kol 0.000568637395603
a a 0.000568637395603
ice 0.000564884013454
eƒë 0.000564884013454
jeg 0.000563476495148
una 0.000561599804073
jim 0.000556908076387
tva 0.000556438903618
zbo 0.00055596973085
ad  0.000554562212544
u t 0.000552685521469
eba 0.0005522163487
vu  0.000550808830395
